Well,Depth_ft,Silica_pct,Detritus_pct,Phase,DetritusGroup,HLD,HLD_StdDev,XRD,Perm_Kair_md,POR_he_pct,GrainDensity_gcc,TOC_pct,Quality,UCS_MPa_Lee
548D1-35,1360.62,30.5,69.5,opal-A,high,327.0,6.0,N,,,,,very good,14.28141938
548D1-35,1360.66,33.57,66.43,opal-A,high,326.0,5.0,N,,,,,very good,14.22286691
548D1-35,1360.69,32.92,67.08,opal-A,high,322.0,6.0,N,,,,,very good,13.8464103
548D1-35,1360.72,26.63,73.37,opal-A,high,316.0,3.0,N,,,,,very good,13.41168062
548D1-35,1360.76,23.62,76.38,opal-A,high,315.0,12.0,N,,,,,very good,13.35623288
548D1-35,1360.79,24.42,75.58,opal-A,high,315.0,34.0,N,,,,,very good,13.33411802
548D1-35,1360.82,24.3,75.7,opal-A,high,300.0,6.0,N,,,,,very good,12.24335276
548D1-35,1360.85,31.72,68.28,opal-A,high,305.0,8.0,N,,,,,very good,12.58273977
548D1-35,1360.89,32.93,67.07,opal-A,high,301.0,3.0,N,,,,,very good,12.32273605
548D1-35,1360.92,29.86,70.14,opal-A,high,308.0,7.0,N,,,,,very good,12.80359531
548D1-35,1360.95,27.11,72.89,opal-A,high,318.0,6.0,N,,,,,very good,13.58785006
548D1-35,1360.99,32.3,67.7,opal-A,high,316.0,9.0,N,,,,,very good,13.43114166
7122A-2,1363.5,40.29,59.71,opal-A,mod,352.0,26.0,N,,,,,very good,16.49393408
7122A-2,1363.53,41.75,58.25,opal-A,mod,353.0,13.0,N,,,,,very good,16.63805733
7122A-2,1363.57,37.15,62.85,opal-A,high,350.0,19.0,N,,,,,very good,16.3234221
7122A-2,1363.6,41.15,58.85,opal-A,mod,360.0,23.0,N,,,,,very good,17.35380394
7122A-2,1363.63,38.38,61.62,opal-A,high,371.0,25.0,N,,,,,very good,18.41104977
7122A-2,1363.66,35.63,64.37,opal-A,high,361.0,11.0,N,,,,,very good,17.44510945
7122A-2,1363.7,38.82,61.18,opal-A,high,369.0,24.0,N,,,,,very good,18.18552622
7122A-2,1363.73,36.52,63.48,opal-A,high,357.0,17.0,N,,,,,very good,17.04033461
7122A-2,1363.76,38.54,61.46,opal-A,high,348.0,21.0,N,,,,,very good,16.17811412
7122A-2,1363.8,35.3,64.7,opal-A,high,370.0,17.0,N,,,,,very good,18.33113564
7122A-2,1363.86,37.28,62.72,opal-A,high,306.0,6.0,N,,,,,very good,12.65593171
7122A-2,1363.89,38.86,61.14,opal-A,high,322.0,17.0,N,,,,,very good,13.88662317
7122A-2,1363.93,36.22,63.78,opal-A,high,324.0,15.0,N,,,,,very good,14.07194583
7122A-2,1363.96,35.51,64.49,opal-A,high,329.0,26.0,N,,,,,very good,14.49351076
7122A-2,1363.99,32.03,67.97,opal-A,high,301.0,26.0,N,,,,,very good,12.27382409
7122A-2,1364.03,33.23,66.77,opal-A,high,309.0,30.0,N,,,,,very good,12.87807194
7122A-2,1364.06,32.23,67.77,opal-A,high,320.0,22.0,N,,,,,very good,13.73642433
7122A-2,1364.09,29.33,70.67,opal-A,high,300.0,10.0,N,,,,,very good,12.24673473
7122A-2,1364.12,30.61,69.39,opal-A,high,305.0,16.0,N,,,,,very good,12.55540205
7122A-2,1364.16,33.03,66.97,opal-A,high,352.0,20.0,N,,,,,very good,16.5258532
7122A-2,1364.19,30.44,69.56,opal-A,high,297.0,7.0,N,,,,,very good,12.01223862
7122A-2,1364.22,32.25,67.75,opal-A,high,310.0,11.0,N,,,,,very good,12.97804844
7122A-2,1364.26,35.89,64.11,opal-A,high,328.0,16.0,N,,,,,very good,14.34268851
7122A-2,1364.29,33.6,66.4,opal-A,high,314.0,8.0,N,,,,,very good,13.28265898
7122A-2,1364.32,34.42,65.58,opal-A,high,320.0,19.0,N,,,,,very good,13.7563566
7122A-2,1364.35,35.7,64.3,opal-A,high,336.0,15.0,N,,,,,very good,15.01764758
7122A-2,1364.42,33.32,66.68,opal-A,high,317.0,12.0,N,,,,,very good,13.48969439
7122A-2,1364.45,31.81,68.19,opal-A,high,320.0,12.0,N,,,,,very good,13.75835141
7122A-2,1364.52,29.4,70.6,opal-A,high,332.0,22.0,N,1.6,64.3,2.42,,very good,14.69149672
7122A-2,1364.55,29.47,70.53,opal-A,high,323.0,23.0,N,1.6,64.3,2.42,,very good,13.96739961
7122A-2,1364.58,30.74,69.26,opal-A,high,333.0,13.0,N,,,,,very good,14.80146282
7122A-2,1364.62,30.39,69.61,opal-A,high,338.0,18.0,N,,,,,very good,15.1928666
7122A-2,1364.65,29.78,70.22,opal-A,high,325.0,10.0,N,,,,,very good,14.10989064
7122A-2,1364.68,33.82,66.18,opal-A,high,346.0,22.0,N,,,,,very good,15.97222083
7122A-2,1364.71,33.23,66.77,opal-A,high,334.0,12.0,N,,,,,very good,14.89835814
7122A-2,1364.75,35.05,64.95,opal-A,high,353.0,12.0,N,,,,,very good,16.59445946
7122A-2,1364.78,41.79,58.21,opal-A,mod,339.0,10.0,N,,,,,very good,15.32562119
7122A-2,1364.85,28.22,71.78,opal-A,high,328.0,15.0,N,,,,,very good,14.36449229
7122A-2,1364.88,29.38,70.62,opal-A,high,320.0,17.0,N,,,,,very good,13.68671994
7122A-2,1364.91,32.69,67.31,opal-A,high,317.0,9.0,N,,,,,very good,13.47666065
7122A-2,1364.94,33.49,66.51,opal-A,high,338.0,16.0,N,,,,,very good,15.27016638
7122A-2,1364.98,30.64,69.36,opal-A,high,346.0,20.0,N,,,,,very good,15.92596849
7122A-2,1365.01,32.41,67.59,opal-A,high,328.0,17.0,N,,,,,good,14.39507329
7122A-2,1365.04,33.1,66.9,opal-A,high,329.0,25.0,N,,,,,very good,14.49351076
7122A-2,1365.08,32.29,67.71,opal-A,high,317.0,15.0,N,,,,,very good,13.5190664
7122A-2,1365.11,36.19,63.81,opal-A,high,314.0,12.0,N,,,,,very good,13.21861436
7122A-2,1365.14,36.93,63.07,opal-A,high,312.0,13.0,N,,,,,very good,13.09325803
7122A-2,1365.17,32.9,67.1,opal-A,high,333.0,25.0,N,,,,,very good,14.83830079
7122A-2,1365.21,31.87,68.13,opal-A,high,318.0,20.0,N,,,,,very good,13.59066497
7122A-2,1365.24,34.64,65.36,opal-A,high,336.0,23.0,N,,,,,very good,15.04878781
7122A-2,1365.27,31.11,68.89,opal-A,high,316.0,14.0,N,,,,,very good,13.39224777
7122A-2,1365.3,30.07,69.93,opal-A,high,330.0,9.0,N,,,,,very good,14.53409755
7122A-2,1365.34,32.15,67.85,opal-A,high,325.0,18.0,N,,,,,very good,14.16553256
7122A-2,1365.37,29.59,70.41,opal-A,high,314.0,7.0,N,,,,,very good,13.23779526
7122A-2,1365.4,32.29,67.71,opal-A,high,309.0,12.0,N,,,,,very good,12.86740595
7122A-2,1365.44,37.71,62.29,opal-A,high,306.0,16.0,N,,,,,very good,12.63148721
7122A-2,1365.47,38.31,61.69,opal-A,high,313.0,5.0,N,,,,,very good,13.17078363
7122A-2,1365.5,41.0,59.0,opal-A,mod,341.0,15.0,N,,,,,very good,15.52693123
7122A-2,1365.53,35.93,64.07,opal-A,high,324.0,14.0,N,1.7,65.2,2.38,,very good,14.01376836
7122A-2,1365.57,31.22,68.78,opal-A,high,322.0,10.0,N,1.7,65.2,2.38,,very good,13.91349661
7122A-2,1365.6,31.84,68.16,opal-A,high,325.0,14.0,N,,,,,very good,14.14061305
7122A-2,1365.63,36.68,63.32,opal-A,high,319.0,10.0,N,,,,,very good,13.61320532
7122A-2,1365.66,31.32,68.68,opal-A,high,342.0,24.0,N,,,,,very good,15.60754711
7122A-2,1365.7,32.18,67.82,opal-A,high,355.0,23.0,N,,,,,very good,16.79155389
7122A-2,1365.73,39.52,60.48,opal-A,high,346.0,20.0,N,,,,,very good,15.98380489
7122A-2,1365.76,33.28,66.72,opal-A,high,341.0,14.0,N,,,,,very good,15.49319686
7122A-2,1365.8,36.11,63.89,opal-A,high,359.0,16.0,N,,,,,very good,17.16077086
7122A-2,1365.83,29.45,70.55,opal-A,high,354.0,10.0,N,,,,,very good,16.71866927
7122A-2,1365.86,28.4,71.6,opal-A,high,351.0,19.0,N,,,,,very good,16.4030759
7122A-2,1365.89,32.26,67.74,opal-A,high,351.0,17.0,N,,,,,very good,16.43028068
7122A-2,1365.93,30.88,69.12,opal-A,high,347.0,17.0,N,,,,,very good,16.026905
7122A-2,1365.96,31.75,68.25,opal-A,high,336.0,12.0,N,,,,,very good,15.05034651
7122A-2,1365.99,35.66,64.34,opal-A,high,361.0,24.0,N,,,,,very good,17.41141482
7122A-2,1366.03,32.21,67.79,opal-A,high,344.0,10.0,N,,,,,very good,15.78801354
7122A-2,1366.06,29.17,70.83,opal-A,high,360.0,12.0,N,,,,,very good,17.32327573
7122A-2,1366.09,33.21,66.79,opal-A,high,341.0,14.0,N,,,,,very good,15.51728535
7122A-2,1366.12,31.55,68.45,opal-A,high,343.0,11.0,N,,,,,very good,15.72436986
7122A-2,1366.16,28.85,71.15,opal-A,high,323.0,4.0,N,,,,,very good,13.95390432
7122A-2,1366.19,26.96,73.04,opal-A,high,340.0,17.0,N,,,,,very good,15.41476807
7122A-2,1366.22,25.66,74.34,opal-A,high,341.0,11.0,N,,,,,very good,15.47448722
7122A-2,1366.26,27.72,72.28,opal-A,high,340.0,22.0,N,,,,,very good,15.40359641
7122A-2,1366.29,31.24,68.76,opal-A,high,335.0,14.0,N,,,,,very good,14.93079734
7122A-2,1366.32,30.76,69.24,opal-A,high,342.0,13.0,N,,,,,very good,15.5946205
7122A-2,1366.35,34.29,65.71,opal-A,high,379.0,13.0,N,,,,,very good,19.36952617
7122A-2,1366.39,29.73,70.27,opal-A,high,366.0,15.0,N,,,,,very good,17.9627652
7122A-2,1366.42,31.88,68.12,opal-A,high,353.0,17.0,N,,,,,very good,16.59789724
7122A-2,1366.45,31.49,68.51,opal-A,high,347.0,15.0,N,,,,,very good,16.0186075
7122A-2,1366.8,31.01,68.99,opal-A,high,362.0,13.0,N,,,,,very good,17.52539576
7122A-2,1366.83,31.07,68.93,opal-A,high,377.0,15.0,N,,,,,very good,19.05711077
7122A-2,1366.86,32.49,67.51,opal-A,high,376.0,7.0,N,,,,,very good,18.99405461
7122A-2,1366.89,31.27,68.73,opal-A,high,403.0,22.0,N,,,,,very good,22.23018423
7122A-2,1366.93,28.82,71.18,opal-A,high,416.0,24.0,N,,,,,very good,23.93641681
7122A-2,1366.96,26.41,73.59,opal-A,high,378.0,12.0,N,,,,,very good,19.22960493
7122A-2,1366.99,24.48,75.52,opal-A,high,398.0,22.0,N,,,,,very good,21.54338637
7122A-2,1367.03,33.64,66.36,opal-A,high,385.0,18.0,N,,,,,very good,20.05060541
7122A-2,1367.06,32.94,67.06,opal-A,high,405.0,10.0,N,,,,,very good,22.49188521
7122A-2,1367.09,28.83,71.17,opal-A,high,378.0,6.0,N,,,,,very good,19.25285475
7122A-2,1367.12,32.05,67.95,opal-A,high,397.0,13.0,N,,,,,very good,21.47506902
7122A-2,1367.16,32.45,67.55,opal-A,high,398.0,16.0,N,,,,,very good,21.51662765
7122A-2,1367.19,32.59,67.41,opal-A,high,392.0,8.0,N,,,,,very good,20.80082568
7122A-2,1367.22,32.9,67.1,opal-A,high,391.0,7.0,N,,,,,very good,20.7606496
7122A-2,1367.26,31.58,68.42,opal-A,high,395.0,18.0,N,,,,,very good,21.17177385
7122A-2,1367.29,34.12,65.88,opal-A,high,401.0,12.0,N,,,,,very good,21.92152153
7122A-2,1367.32,32.54,67.46,opal-A,high,381.0,9.0,N,,,,,very good,19.53405492
7122A-2,1367.35,29.05,70.95,opal-A,high,376.0,7.0,N,,,,,very good,18.99405461
7122A-2,1367.39,29.97,70.03,opal-A,high,364.0,12.0,N,,,,,very good,17.73171043
7122A-2,1367.42,31.17,68.83,opal-A,high,356.0,6.0,N,,,,,very good,16.94646654
7122A-2,1367.48,33.32,66.68,opal-A,high,350.0,5.0,N,2.4,66.8,2.39,,very good,16.297407
7122A-2,1367.52,35.05,64.95,opal-A,high,353.0,21.0,N,2.4,66.8,2.39,,very good,16.6059215
7122A-2,1367.55,34.46,65.54,opal-A,high,366.0,15.0,N,,,,,very good,17.9627652
7122A-2,1367.58,30.44,69.56,opal-A,high,369.0,16.0,N,,,,,very good,18.25345882
7122A-2,1367.62,32.9,67.1,opal-A,high,376.0,18.0,N,,,,,very good,18.99405461
7122A-2,1367.65,38.98,61.02,opal-A,high,409.0,14.0,N,,,,,very good,23.03887849
7122A-2,1367.68,34.75,65.25,opal-A,high,407.0,16.0,N,,,,,very good,22.69781972
7122A-2,1367.71,34.92,65.08,opal-A,high,404.0,17.0,N,,,,,very good,22.31091488
7122A-2,1367.75,33.5,66.5,opal-A,high,386.0,13.0,N,,,,,very good,20.1783799
7122A-2,1367.78,34.66,65.34,opal-A,high,404.0,16.0,N,,,,,very good,22.28781911
7122A-2,1367.81,32.98,67.02,opal-A,high,419.0,27.0,N,,,,,very good,24.37421997
7122A-2,1367.85,33.38,66.62,opal-A,high,381.0,22.0,N,,,,,very good,19.567128
7122A-2,1367.88,35.65,64.35,opal-A,high,409.0,9.0,N,,,,,very good,22.9341259
7122A-2,1367.91,34.12,65.88,opal-A,high,407.0,19.0,N,,,,,very good,22.73546443
7122A-2,1367.94,32.65,67.35,opal-A,high,389.0,7.0,N,,,,,very good,20.43073329
7122A-2,1367.98,30.56,69.44,opal-A,high,406.0,10.0,N,,,,,very good,22.64772371
7122A-2,1368.01,31.07,68.93,opal-A,high,390.0,11.0,N,,,,,very good,20.58081536
7122A-2,1368.04,30.07,69.93,opal-A,high,387.0,18.0,N,,,,,very good,20.21603326
7122A-2,1368.08,30.78,69.22,opal-A,high,404.0,16.0,N,,,,,very good,22.30629381
7122A-2,1368.11,30.98,69.02,opal-A,high,384.0,10.0,N,,,,,very good,19.94566306
7122A-2,1368.14,31.92,68.08,opal-A,high,387.0,20.0,N,,,,,very good,20.21603326
7122A-2,1368.17,33.77,66.23,opal-A,high,385.0,11.0,N,,,,,very good,20.04091663
7122A-2,1368.21,32.36,67.64,opal-A,high,374.0,13.0,N,,,,,very good,18.77499657
7122A-2,1368.24,33.28,66.72,opal-A,high,377.0,7.0,N,,,,,very good,19.12301688
7122A-2,1368.3,36.16,63.84,opal-A,high,388.0,11.0,N,,,,,very good,20.3238014
7122A-2,1368.34,34.56,65.44,opal-A,high,391.0,17.0,N,,,,,very good,20.70053093
7122A-2,1368.37,40.54,59.46,opal-A,mod,404.0,14.0,N,,,,,very good,22.39518578
7122A-2,1368.4,37.2,62.8,opal-A,high,401.0,11.0,N,,,,,very good,21.95787873
7122A-2,1368.44,35.17,64.83,opal-A,high,397.0,11.0,N,,,,,very good,21.50771546
7122A-2,1368.47,36.13,63.87,opal-A,high,404.0,11.0,N,,,,,very good,22.36180985
7122A-2,1368.5,34.08,65.92,opal-A,high,393.0,10.0,N,,,,,very good,20.94205522
7122A-2,1368.53,40.5,59.5,opal-A,mod,379.0,13.0,N,2.2,66.2,2.41,,very good,19.32744323
7122A-2,1368.63,28.67,71.33,opal-A,high,382.0,9.0,N,,,,,very good,19.6993011
7122A-2,1368.66,26.99,73.01,opal-A,high,367.0,13.0,N,,,,,very good,18.01057974
7122A-2,1368.7,18.89,81.11,opal-A,high,363.0,11.0,N,,,,,very good,17.63159886
7122A-2,1368.76,19.59,80.41,opal-A,high,383.0,7.0,N,,,,,very good,19.83031306
7122A-2,1368.8,21.48,78.52,opal-A,high,358.0,12.0,N,,,,,very good,17.0827447
7122A-2,1368.83,16.26,83.74,opal-A,high,358.0,7.0,N,,,,,very good,17.11107672
7122A-2,1368.86,18.25,81.75,opal-A,high,353.0,15.0,N,,,,,very good,16.6059215
7122A-2,1368.89,16.89,83.11,opal-A,high,353.0,22.0,N,,,,,very good,16.64127434
7122A-2,1368.93,9.92,90.08,opal-A,high,329.0,15.0,N,,,,,very good,14.47251039
7122A-2,1368.96,17.07,82.93,opal-A,high,321.0,14.0,N,,,,,very good,13.80631388
7122A-2,1368.99,14.88,85.12,opal-A,high,315.0,21.0,N,,,,,very good,13.3212346
7122A-2,1369.03,11.45,88.55,opal-A,high,330.0,8.0,N,,,,,very good,14.55820259
7122A-2,1369.06,15.77,84.23,opal-A,high,345.0,13.0,N,,,,,very good,15.83156948
7122A-2,1369.09,15.07,84.93,opal-A,high,342.0,12.0,N,,,,,very good,15.56450003
7122A-2,1369.12,17.81,82.19,opal-A,high,352.0,14.0,N,,,,,very good,16.49393408
7122A-2,1369.16,19.8,80.2,opal-A,high,336.0,13.0,N,,,,,very good,15.02387047
7122A-2,1369.22,16.75,83.25,opal-A,high,352.0,10.0,N,,,,,very good,16.50190808
7122A-2,1369.26,20.43,79.57,opal-A,high,334.0,13.0,N,,,,,very good,14.91225202
7122A-2,1369.29,14.78,85.22,opal-A,high,349.0,13.0,N,,,,,very good,16.27851296
7122A-2,1369.32,18.93,81.07,opal-A,high,345.0,26.0,N,,,,,very good,15.84206703
7122A-2,1369.35,23.27,76.73,opal-A,high,349.0,20.0,N,,,,,very good,16.19376052
7122A-2,1369.39,21.23,78.77,opal-A,high,360.0,17.0,N,,,,,very good,17.273111
7122A-2,1369.45,28.1,71.9,opal-A,high,342.0,4.0,N,,,,,very good,15.57955299
7122A-2,1369.49,30.14,69.86,opal-A,high,339.0,14.0,N,,,,,very good,15.33832482
7122A-2,1920.49,40.05,59.95,mixed,mod,516.0,30.0,N,,,,,very good,42.74693273
7122A-2,1920.53,41.07,58.93,mixed,mod,481.0,13.0,N,0.79,53.3,2.4,,very good,34.85486347
7122A-2,1920.56,42.38,57.62,mixed,mod,513.0,11.0,N,0.79,53.3,2.4,,very good,41.97477625
7122A-2,1920.59,45.67,54.33,mixed,mod,553.0,12.0,N,,,,,very good,53.02301238
7122A-2,1920.62,39.56,60.44,mixed,high,539.0,10.0,N,,,,,very good,48.80676217
7122A-2,1920.66,43.38,56.62,mixed,mod,525.0,10.0,N,,,,,very good,45.00960967
7122A-2,1920.69,44.29,55.71,mixed,mod,532.0,10.0,N,,,,,very good,46.86489428
7122A-2,1920.72,48.9,51.1,mixed,mod,530.0,9.0,N,,,,,very good,46.35639936
7122A-2,1920.76,49.48,50.52,mixed,mod,541.0,8.0,N,,,,,very good,49.55381984
7122A-2,1920.79,50.15,49.85,mixed,mod,547.0,16.0,N,,,,,very good,51.13534879
7122A-2,1920.82,55.18,44.82,mixed,mod,555.0,17.0,N,,,,,very good,53.71949737
7122A-2,1920.85,52.61,47.39,mixed,mod,540.0,6.0,N,,,,,very good,49.13135589
7122A-2,1920.89,52.92,47.08,mixed,mod,554.0,15.0,N,,,,,very good,53.28726882
7122A-2,1920.92,54.92,45.08,mixed,mod,573.0,13.0,N,,,,,very good,59.54462403
7122A-2,1920.95,51.8,48.2,mixed,mod,524.0,15.0,N,,,,,very good,44.85139029
7122A-2,1920.98,55.42,44.58,mixed,mod,480.0,20.0,N,,,,,good,34.72035156
7122A-2,1921.02,55.12,44.88,mixed,mod,600.0,28.0,N,,,,,very good,69.71991595
7122A-2,1921.05,45.78,54.22,mixed,mod,516.0,14.0,N,,,,,very good,42.69973362
7122A-2,1921.08,40.67,59.33,mixed,mod,509.0,11.0,N,,,,,very good,41.05041786
7122A-2,1921.12,35.86,64.14,mixed,high,512.0,7.0,N,,,,,very good,41.69746355
7122A-2,1921.15,37.51,62.49,mixed,high,515.0,4.0,N,,,,,very good,42.43638008
7122A-2,1921.18,35.2,64.8,mixed,high,502.0,6.0,N,,,,,very good,39.36955027
7122A-2,1921.21,32.9,67.1,mixed,high,503.0,7.0,N,,,,,very good,39.67518841
7122A-2,1921.25,34.93,65.07,mixed,high,504.0,11.0,N,,,,,very good,39.90597313
7122A-2,1921.28,35.49,64.51,mixed,high,492.0,3.0,N,,,,,very good,37.17981532
7122A-2,1921.31,37.79,62.21,mixed,high,509.0,10.0,N,,,,,very good,41.18243084
7122A-2,1921.35,41.43,58.57,mixed,mod,510.0,8.0,N,,,,,very good,41.39910857
7122A-2,1921.38,41.13,58.87,mixed,mod,481.0,19.0,N,,,,,very good,34.92231472
7122A-2,1921.41,42.52,57.48,mixed,mod,517.0,10.0,N,,,,,very good,42.92439451
7122A-2,1921.44,44.52,55.48,mixed,mod,518.0,13.0,N,,,,,very good,43.25016356
7122A-2,1921.48,46.11,53.89,mixed,mod,492.0,11.0,N,,,,,very good,37.15107405
7122A-2,1921.51,44.18,55.82,mixed,mod,508.0,12.0,N,,,,,very good,40.76372863
7122A-2,1921.54,42.74,57.26,mixed,mod,516.0,5.0,N,0.81,53.8,2.4,,very good,42.78236629
7122A-2,1921.58,47.21,52.79,mixed,mod,509.0,40.0,N,0.81,53.8,2.4,,very good,41.11992026
7122A-2,1921.61,42.82,57.18,mixed,mod,499.0,21.0,N,,,,,very good,38.68109638
7122A-2,1921.77,48.78,51.22,mixed,mod,502.0,16.0,N,,,,,very good,39.49152197
7122A-2,1921.8,47.11,52.89,mixed,mod,508.0,7.0,N,,,,,very good,40.77498874
7122A-2,1921.84,44.12,55.88,mixed,mod,509.0,6.0,N,,,,,very good,41.00084523
7122A-2,1921.87,37.71,62.29,mixed,high,507.0,7.0,N,,,,,very good,40.60641322
7122A-2,1921.9,41.15,58.85,mixed,mod,442.0,11.0,N,,,,,good,27.82568037
7122A-2,1921.97,45.38,54.62,mixed,mod,489.0,11.0,N,,,,,very good,36.58089155
7122A-2,1922.0,43.89,56.11,mixed,mod,487.0,4.0,N,,,,,very good,36.2377363
7122A-2,1922.16,41.29,58.71,mixed,mod,497.0,5.0,N,,,,,very good,38.25479349
7122A-2,1922.2,44.21,55.79,mixed,mod,522.0,10.0,N,,,,,very good,44.38312584
7122A-2,1922.23,51.06,48.94,mixed,mod,511.0,8.0,N,,,,,very good,41.60773199
7122A-2,1922.26,60.84,39.16,mixed,mod,501.0,6.0,N,,,,,very good,39.29350934
